image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002025.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\000978.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012224.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009858.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008600.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013724.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010441.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004534.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011204.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012865.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002863.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000634.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013161.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011304.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003926.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007276.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009864.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001277.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004063.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006892.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004480.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002472.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008693.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006921.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001639.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000169.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007902.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009009.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002157.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007727.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006772.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012407.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000026.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000147.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003997.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002176.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007473.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000573.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003453.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011742.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008186.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011924.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005173.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008557.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009984.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009607.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008104.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011647.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009735.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011259.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011379.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000937.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010033.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012170.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009194.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000142.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011057.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\001953.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004496.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006428.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000393.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004101.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000154.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013187.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004644.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007692.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009381.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010494.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002780.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\001989.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001461.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012209.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001243.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011424.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000468.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011755.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008828.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000048.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008683.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003452.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014389.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010841.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008044.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001558.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009388.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005153.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000602.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008954.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006287.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001208.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002555.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008880.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009066.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012045.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000412.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010899.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006956.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006559.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003934.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008262.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012840.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002778.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006217.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002053.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013662.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006361.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004028.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014441.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007555.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008062.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009029.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009316.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009358.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012368.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010334.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014165.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\003029.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014529.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009541.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014381.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014236.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012868.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004881.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002554.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001805.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000962.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000073.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003231.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011967.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012973.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004806.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008178.jpg,Georgian architecture
