image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008228.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008230.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008232.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008238.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008239.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008241.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008252.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008256.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008260.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008262.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008265.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008268.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008277.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008280.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008293.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008295.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008298.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008299.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008308.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008309.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008310.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008315.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008316.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008318.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008321.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008323.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008324.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008325.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008328.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008329.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008330.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008339.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008347.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008358.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008359.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008360.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008367.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008368.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008370.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008372.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008382.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008383.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008386.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008398.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008400.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008401.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008404.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008407.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008408.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008417.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008418.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008423.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008428.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008430.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008437.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008443.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008448.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008453.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008458.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008460.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008468.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008474.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008475.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008477.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008482.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008484.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008497.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008517.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008519.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008533.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008538.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008542.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008546.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008552.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008557.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008558.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008559.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008560.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008563.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008569.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008570.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008574.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008575.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008599.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008600.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008606.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008617.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008618.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008634.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008635.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008636.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008637.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008638.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008639.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008640.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008642.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008643.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008644.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008645.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008649.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008651.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008652.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008653.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008657.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008658.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008659.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008660.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008663.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008665.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008666.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008671.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008672.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008676.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008682.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008683.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008684.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008686.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008688.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008691.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008692.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008693.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008697.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008699.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008700.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008701.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008703.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008704.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008706.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008707.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008711.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008719.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008720.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008721.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008722.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008726.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008734.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008736.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008738.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008743.jpg,Gothic architecture
